Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.422966833,2.514941831,-4.303584634,0.655459718,5.027464625
2.432998833,2.373121416,-4.428836086,0.290487335,5.032959093
2.443029833,2.124265088,-4.987619988,-0.033242737,5.421250814
2.453060833,1.625502563,-5.183537965,-0.144711571,5.434359746
2.463092833,1.119587431,-4.978453308,-0.293874042,5.111245964
2.473123833,0.653007104,-4.862482556,-0.464065513,4.928033247
2.483155833,0.201355303,-4.807427512,-0.433083237,4.831093493
2.493186833,-0.205110385,-4.511153773,-0.388483088,4.532493546
2.503217833,-0.389343286,-4.224685814,-0.380277251,4.259597306
2.513249833,-0.434183829,-4.265761335,-0.470749977,4.313564756
2.523280833,-0.548000466,-4.607768487,-0.737388785,4.698465405
2.533311833,-0.902767412,-5.007387085,-0.921923402,5.170962887
2.543343833,-1.471549467,-5.286731381,-1.021025521,5.581888537
2.553374833,-2.135224816,-5.53329677,-1.034064812,6.020452491
2.563406833,-2.793080431,-5.698967101,-0.787066729,6.39523247
2.573437833,-3.431059021,-5.606234939,-0.376268254,6.583586712
2.583468833,-4.054311399,-5.23095596,0.101803606,6.618965565
2.593500833,-4.539898685,-4.630093741,0.693873879,6.521495924
2.603531833,-4.785791645,-3.991235729,1.135669613,6.334312101
2.613562833,-4.975971165,-3.268176059,1.511968346,6.142256268
2.623594833,-5.106707305,-2.377059224,1.773879168,5.905549708
2.633625833,-5.287557592,-1.442032723,1.88960726,5.797269984
2.643657833,-5.594900696,-0.592372647,1.898527919,5.937863876
2.653688833,-5.930156652,0.141676866,1.737988958,6.181216375
2.663719833,-6.260366462,0.830871803,1.559480481,6.504960842
2.673751833,-6.467970684,1.344096538,1.282393795,6.729470568
2.683782833,-6.652455601,1.609102292,0.9438748,6.909071959
2.693813833,-6.86009783,1.806444651,0.614306138,7.120502548
2.703845833,-7.042822149,1.990889221,0.291790094,7.324624576
2.713876833,-7.246283619,2.149728835,0.025992043,7.55848106
2.723908833,-7.357011173,2.188410505,-0.145910104,7.676981418
2.733939833,-7.400822605,2.034428174,-0.225264275,7.678659859
2.743970833,-7.373719007,1.691608844,-0.162640888,7.567015563
2.754002833,-7.360802507,1.088265066,-0.135815617,7.442054843
2.764033833,-7.259108902,0.184292835,-0.180174934,7.263682875
2.774064833,-7.180674936,-0.745157468,-0.214695433,7.222426623
2.784096833,-7.234267007,-1.525397061,-0.092841798,7.393921484
2.794127833,-7.392859867,-2.299427788,0.186027412,7.744440029
2.804159833,-7.649889434,-3.065373277,0.498459347,8.256257227
2.814190833,-7.957484552,-3.745260032,0.888188842,8.839536895
2.824221833,-8.049541946,-4.353875951,1.254639694,9.237179337
2.834253833,-7.799731352,-4.657041804,1.7006884,9.242087889
2.844284833,-7.241607016,-4.47183651,2.181902554,8.786290042
2.854315833,-6.514073056,-4.236837498,2.103779368,8.050455105
2.864347833,-5.801289282,-4.180470924,1.696308836,7.34906512
2.874378833,-5.305075266,-3.959497628,1.583537096,6.806543526
2.884410833,-4.966057795,-3.894928872,1.189771268,6.422441639
2.894441833,-4.809710265,-4.169378756,0.45605797,6.381615855
2.904472833,-4.774866707,-4.451218643,-0.129019691,6.529115221
2.914504833,-4.708149392,-4.588956825,-0.65333601,6.606969303
2.924535833,-4.613026888,-4.707109172,-1.10490478,6.682642322
2.934566833,-4.223660797,-4.676783173,-1.255259206,6.425518427
2.944598833,-3.614530615,-4.533045164,-1.614245211,6.018232101
2.954629833,-2.875264217,-4.696698205,-2.294809657,5.965925721
2.964661833,-2.135579742,-5.166873985,-2.457080416,6.106924904
2.974692833,-1.686217126,-5.971541491,-2.63698667,6.742131315
2.984723833,-1.39228929,-6.76798898,-2.511958289,7.352147901
2.994755833,-1.168808123,-7.399457281,-1.929834934,7.735783306
3.004786833,-0.990893138,-7.672103006,-1.081131755,7.811010154
3.014817833,-0.741007115,-7.403276682,-0.236874214,7.444038324
3.024849833,-0.288871749,-6.807938912,0.515857737,6.833563369
3.034880833,0.383686105,-6.261595547,0.907068916,6.338577745
3.044912833,1.231355204,-6.089477491,1.052053552,6.301173576
3.054943833,2.092793326,-6.597321619,0.97134385,6.989130513
3.064974833,2.808864405,-7.553995682,0.827416975,8.101678151
3.075006833,3.298624265,-8.391059686,0.690759652,9.042563441
3.085037833,3.802537894,-8.835093734,0.850517278,9.656166702
3.095068833,4.114058541,-9.076195486,0.825721867,9.999230909
3.105100833,4.567453981,-8.508889852,1.060722634,9.715347389
3.115131833,5.142284689,-7.186571268,1.473220017,8.958809945
3.125163833,5.81622541,-5.896123518,1.674717407,8.449699933
3.135194833,6.517200147,-4.6618488,1.907632472,8.23685581
3.145225833,7.183956394,-3.279132571,2.275467652,8.218253642
3.155257833,7.758350022,-1.811148151,2.338205353,8.3029788
3.165288833,8.191322308,-0.053832391,2.267087423,8.499432008
3.175320833,8.443852442,1.817622773,2.027049572,8.871940406
3.185351833,8.587637229,3.471390191,1.732027137,9.423268066
3.195382833,8.600591151,4.750462768,1.448421391,9.931514949
3.205414833,8.401624435,5.694543682,1.151955278,10.21479916
3.215445833,8.047766147,6.487379347,0.86258213,10.37288189
3.225476833,7.655515625,7.221807759,0.615515049,10.54230931
3.235508833,7.190532172,7.835589986,0.415786442,10.64298369
3.245539833,6.843123363,8.132266599,0.258394453,10.63150343
3.255571833,6.540863829,7.997112302,0.081065944,10.33166378
3.265602833,6.31254526,7.572027326,-0.042785246,9.858278555
3.275633833,6.097096413,7.064886618,-0.013086215,9.332061875
3.285665833,5.983927063,6.484608936,0.133863816,8.824707115
3.295696833,5.996131371,5.854496021,0.317258227,8.38626066
3.305727833,6.209806758,4.986200284,0.592964824,7.985956456
3.315759833,6.526568556,3.985468036,1.051121213,7.719126141
3.325790833,7.126620936,2.860866033,1.428292351,7.81110104
3.335822833,7.68326651,1.720043854,1.707467954,8.056462123
3.345853833,8.045581042,0.603575912,2.014383772,8.315853544
3.355885458,8.325668519,-0.446113318,2.490668285,8.701678108
3.365917458,8.463621293,-1.27117942,2.924452164,9.044401748
3.375948458,8.493732115,-1.863430445,3.166662548,9.254383283
3.385979458,8.445347575,-2.385980321,3.282799653,9.369822373
3.396011458,8.338286226,-2.779792049,3.276146106,9.380159611
3.406042458,8.211697515,-3.027391226,3.031273777,9.262056706
3.416074458,8.099723336,-3.286298919,2.544336369,9.103786369
3.426105458,7.976969229,-3.608300992,1.95592755,8.970926747
3.436136458,7.737698826,-3.887602018,1.294877601,8.755691895
3.446168458,7.345966367,-4.232439807,0.797040982,8.515400338
3.456199458,6.795264487,-4.517398599,0.472176843,8.173460744
3.466230458,6.06984605,-4.588694869,0.305226996,7.615268556
3.476262458,5.131038154,-4.438191047,0.251549556,6.788841542
3.486293458,4.181895306,-4.486167451,0.071444789,6.133437136
3.496325458,3.225073893,-5.038814115,-0.343445421,5.992387175
3.506356458,2.233398398,-5.604862597,-0.722308888,6.076535466
3.516387458,1.756026449,-5.549537412,-0.696275915,5.862234602
3.526419458,1.700691909,-5.147444272,-0.581835087,5.45225344
3.536450458,1.883111004,-4.881949691,-0.271785454,5.239599906
3.546482458,2.030711684,-4.603693562,0.090104131,5.032484785
3.556513458,1.990322334,-4.043684084,0.256878709,4.514282959
3.566544458,1.911186994,-3.558694968,0.084473555,4.040307091
3.576576458,1.851426989,-3.574844978,-0.466839359,4.052806126
3.586607458,1.757001765,-4.308679313,-1.288890344,4.82835489
3.596638458,1.407416329,-5.375196245,-1.983082604,5.899675585
3.606670458,0.841400884,-6.401359788,-2.289864667,6.850462961
3.616701458,0.271772152,-7.305403063,-2.261891295,7.65238043
3.626733458,-0.41737133,-7.930822418,-1.978170358,8.18445484
3.636764458,-1.125358633,-8.145297704,-1.345848072,8.332083399
3.646795458,-1.730034991,-7.629224789,-0.417987919,7.834079771
3.656827458,-2.03861595,-6.659769883,0.394129525,6.975946385
3.666858458,-2.134667577,-5.775676723,1.148980507,6.263817005
3.676889458,-2.219099616,-4.926883205,1.772781353,5.686944254
3.686921458,-2.571531769,-3.945555527,2.138382897,5.172317224
3.696952458,-3.228823712,-2.951178033,2.218735627,4.904848839
3.706984458,-4.159685242,-2.008757728,2.180626107,5.108152223
3.717015458,-5.083642378,-1.201739641,2.094587252,5.628045287
3.727046458,-5.868168565,-0.516063559,1.928295655,6.198390762
3.737078458,-6.507328293,0.124090195,1.850092362,6.766355122
3.747109458,-6.928420206,0.525504473,1.833312022,7.18611122
3.757140458,-7.073292575,0.65161956,1.747911099,7.315139719
3.767172458,-7.101660926,0.615261573,1.651803923,7.317143631
3.777203458,-7.104197448,0.496152036,1.541773358,7.286484291
3.787235458,-7.13295347,0.33587927,1.549617398,7.307061939
3.797266458,-7.456709123,0.213925062,1.659398872,7.642112241
3.807297458,-7.875068048,-0.008565586,1.795418556,8.077146644
3.817329458,-8.205687162,-0.592484036,1.857671522,8.4341735
3.827360458,-8.491991399,-1.41561588,1.838587965,8.803311419
3.837391458,-8.781571831,-2.265082997,1.897801841,9.265433429
3.847423458,-9.007372588,-3.056084098,2.273470244,9.779625652
3.857454458,-9.086758481,-3.704839107,2.735263163,10.18708384
3.867486458,-8.983948057,-3.99909965,2.995504605,10.2799401
3.877517458,-8.916833716,-3.986151575,3.064041282,10.23658522
3.887548458,-8.770765591,-3.9498544,3.164569829,10.12631132
3.897580458,-8.392065407,-3.809974675,3.301134767,9.78979875
3.907611458,-7.961957672,-3.677454549,3.288702124,9.366536372
3.917643458,-7.470162982,-3.573598644,3.227297297,8.887597543
3.927674458,-7.121463692,-3.273056145,2.776982462,8.315032966
3.937705458,-6.928672221,-2.997186264,2.026347614,7.816374409
3.947737458,-6.806662465,-2.786481264,1.420792127,7.490913296
3.957768458,-6.790803646,-2.781143633,0.77476923,7.379027133
3.967799458,-6.794195616,-2.823287732,0.611459128,7.382813146
3.977831458,-6.842820477,-3.138115271,0.417357296,7.539638363
3.987862458,-6.856315266,-3.397244573,0.572095673,7.67317556
3.997894458,-6.781045228,-3.666188134,0.594228553,7.731533961
4.007925458,-6.425113517,-3.933059442,0.876611647,7.584160353
4.017956458,-6.075480427,-4.049952884,1.240098253,7.406174752
4.027988458,-5.510821828,-4.462634162,1.252153458,7.200843643
4.038019458,-4.841343117,-5.213696149,1.105634513,7.20025405
4.048050458,-4.159370661,-6.154272242,1.101210509,7.509200737
4.058082458,-3.597435696,-6.861194767,1.291029256,7.853934922
4.068113458,-3.167333223,-7.421831067,1.47640061,8.203373385
4.078145458,-2.772531561,-7.896027392,1.74023312,8.54766583
4.088176458,-2.35052339,-8.290745439,2.109204122,8.871874783
4.098207458,-2.010733502,-8.375151166,2.364563724,8.931817725
4.108239458,-1.640781922,-8.149664404,2.408961925,8.655188777
4.118270458,-1.012652382,-8.08197879,2.191163959,8.434752249
4.128301458,-0.259008265,-8.262869423,2.000130453,8.505446385
4.138333458,0.52184704,-8.759820188,1.780710178,8.954200288
4.148364458,1.255685468,-9.378479578,1.662908517,9.607179083
4.158396458,1.932212412,-10.03169601,1.486463083,10.32365934
4.168427458,2.453402225,-10.4109815,1.375034887,10.78417541
4.178458458,2.893991387,-10.42996156,1.232307131,10.89393709
4.188490458,3.416582192,-10.09777657,1.082352069,10.71492471
4.198521458,4.124575635,-9.350758513,1.231795207,10.29398506
4.208552458,4.997583643,-8.384909,1.427167346,9.86505691
4.218584458,5.978289177,-7.382429019,1.551925001,9.625417961
4.228615458,7.135777091,-6.251271703,1.853523508,9.666088246
4.238647458,8.270622246,-4.678936703,2.647607845,9.864353416
4.248678458,9.138794607,-2.806326129,3.270395077,10.10388624
4.258709458,9.591074983,-0.877572929,3.463758405,10.23506111
4.268741458,10.00065314,0.851056391,3.403063138,10.59802807
4.278772458,10.07168512,2.389132555,3.115866616,10.80996856
4.288804458,9.965859872,3.624764412,2.502210396,10.89579446
4.298835458,9.644726111,4.572654203,1.762264259,10.81829393
4.308866458,9.128975962,5.204785577,0.999679749,10.55591562
4.318898458,8.551954011,5.509537194,0.27906436,10.17687547
4.328929458,7.937512218,5.647799286,-0.313056272,9.746781069
4.338960458,7.229410309,5.613007768,-0.923419047,9.199072364
4.348992458,6.586321837,5.439044332,-1.274974702,8.636457554
4.359021833,6.094703733,5.086912141,-1.505733898,8.080180895
4.369053833,5.666805076,4.607493083,-1.690478869,7.496625313
4.379084833,5.280997601,4.029620361,-1.742708977,6.867591317
4.389115833,4.966815594,3.382149986,-1.748682346,6.258281364
4.399147833,4.780092656,2.745905095,-1.559835846,5.729080944
4.409178833,4.738138299,2.122839829,-1.097922328,5.30677274
4.419209833,4.844317011,1.549452506,-0.538215151,5.114478069
4.429241833,5.158128304,0.903543922,0.08939004,5.237429694
4.439272833,5.623823948,0.159367032,0.829780858,5.686943812
4.449304833,6.188439277,-0.556077225,1.688660385,6.438755817
4.459335833,6.705647137,-1.050038309,2.533890903,7.244921468
4.469366833,7.20465963,-1.322186437,3.100556266,7.954165357
4.479398833,7.729086462,-1.516277159,3.368850202,8.566622767
4.489429833,8.237831061,-1.759897891,3.501755075,9.12257583
4.499460833,8.671085182,-1.92131788,3.469997677,9.535201336
4.509492833,8.980792315,-1.885809494,3.134024267,9.697062244
4.519523833,9.007752072,-1.821613498,2.492658385,9.522143611
4.529555833,8.692866061,-1.804947764,1.859301142,9.070874132
4.539586833,8.103086654,-1.64589882,1.210534731,8.356697349
4.549617833,7.425361615,-1.300672776,0.615133811,7.563473699
4.559649833,6.746322123,-0.934578604,0.157032824,6.812558892
4.569680833,6.218660027,-0.630782422,-0.409160085,6.263946916
4.579711833,5.958050795,-0.727787145,-1.239604748,6.129001822
4.589743833,5.805882854,-1.560099701,-2.140267894,6.3814523
4.599774833,5.452302309,-2.620835491,-2.59040278,6.580772425
4.609806833,4.835847612,-3.080772797,-2.417126684,6.222466115
4.619837833,4.21903565,-3.065254287,-2.084567317,5.616179
4.629868833,3.845621349,-3.171418088,-1.602614075,5.235940042
4.639900833,3.643367329,-3.403073663,-0.964760177,5.077971843
4.649931833,3.601164465,-3.761996809,-0.537710829,5.235469266
4.659963833,3.674078367,-4.298508081,-0.26328024,5.660860364
4.669994833,3.715302992,-5.124696264,-0.323844531,6.338048864
4.680025833,3.477819497,-6.019788036,-0.454197679,6.967020309
4.690057833,2.793726841,-6.642722325,-0.473150259,7.221810072
4.700088833,1.828349198,-6.827408386,-0.399237945,7.079248335
4.710119833,0.788569536,-6.688239976,-0.354459967,6.743888919
4.720151833,-0.007939642,-6.336824069,-0.241536784,6.341430622
4.730182833,-0.59016737,-5.979962066,-0.131072356,6.010442895
4.740214833,-0.925487646,-5.452779441,0.214230579,5.534909734
4.750245833,-1.273714773,-4.594109976,0.605201438,4.805670044
4.760276833,-1.758388724,-3.747281706,0.759920518,4.208506895
4.770308833,-2.347893312,-2.908596854,0.91966762,3.849458039
4.780339833,-2.989132894,-2.182767357,1.095592212,3.86001439
4.790370833,-3.592266757,-1.618622144,1.249104719,4.133349816
4.800402833,-4.114523102,-1.233236838,1.330004456,4.496563722
4.810433833,-4.530442568,-1.144983058,1.297017974,4.8495517
4.820465833,-4.877804015,-1.33685827,1.252996334,5.21058172
4.830496833,-5.312821072,-1.409040978,1.274084902,5.642229751
4.840527833,-5.595378998,-1.433104609,1.267119699,5.913344847
4.850559833,-5.74748028,-1.560472754,1.415213006,6.121391397
4.860590833,-5.867201436,-1.764766282,1.669297915,6.350197497
4.870622833,-5.943887669,-2.032133726,1.95200933,6.57797146
4.880653833,-5.97987962,-2.359255037,2.32877087,6.837266878
4.890684833,-6.053898354,-2.708124481,2.700550875,7.160768011
4.900716833,-6.162481733,-2.996830754,2.959284905,7.464217496
4.910747833,-6.169455122,-3.251002201,3.369585489,7.745017636
4.920778833,-6.146750384,-3.422596346,3.658566581,7.929805512
4.930810833,-6.163814898,-3.403315153,3.897765064,8.047840743
4.940841833,-6.143720942,-3.299442875,4.042773673,8.060747438
4.950873833,-6.104549859,-3.092915125,4.076030881,7.9652797
4.960904833,-6.048755143,-2.725858794,3.948082693,7.720434048
4.970935833,-5.992171052,-2.418186784,3.771633605,7.481908934
4.980967833,-5.835376795,-2.210089057,3.565239172,7.186587948
4.990998833,-5.597491012,-1.942589758,3.213066343,6.74013026
5.001029833,-5.331821015,-1.668150399,2.893261362,6.291422923
5.011061833,-5.072451392,-1.517646284,2.548558936,5.876067224
5.021092833,-4.838959208,-1.478119107,2.19415861,5.514951887
5.031124833,-4.597253439,-1.569538862,1.875935885,5.207429967
5.041155833,-4.348343316,-1.712339562,1.620745853,4.946414205
5.051186833,-4.095436621,-1.88049379,1.41532615,4.723558629
5.061218833,-3.868989161,-1.959684386,1.278988377,4.521642543
5.071249833,-3.70339426,-1.983094883,1.242105895,4.380710149
5.081280833,-3.540522407,-2.050234952,1.264600718,4.282286451
5.091312833,-3.412961889,-2.214601938,1.260041644,4.259163714
5.101343833,-3.275213767,-2.580673891,1.150379453,4.325537636
5.111375833,-3.188063357,-3.184387212,0.990855424,4.613660624
5.121406833,-3.147015318,-3.900166515,0.92881208,5.096831971
5.131437833,-3.121718509,-4.702615002,0.863647785,5.710131505
5.141469833,-3.063428201,-5.614160255,0.734719604,6.437639366
5.151500833,-3.124283098,-6.299594847,0.830949278,7.080714428
5.161532833,-3.213995758,-6.215046448,1.294926133,7.115715338
5.171563833,-3.041352623,-5.363774294,1.739934327,6.406814491
5.181594833,-2.388879955,-4.322617906,1.877099189,5.283490736
5.191626833,-1.54929697,-3.263546818,1.660650176,3.976030425
5.201657833,-0.815771368,-2.334836479,1.272494167,2.781399956
5.211688833,-0.206122538,-2.046402687,0.766930161,2.195092784
5.221720833,-0.022929856,-2.160588284,0.249976363,2.175121995
5.231751833,-0.296835657,-2.398834839,0.051709559,2.417683576
5.241783833,-0.638123601,-2.725884814,0.011290681,2.799603048
5.251814833,-0.849899812,-2.896584919,0.070712425,3.019525481
5.261845833,-0.821946613,-2.857916697,0.124081132,2.976353509
5.271877833,-0.639420514,-2.597427918,0.098734037,2.676796367
5.281908833,-0.315540315,-2.223083324,0.052292234,2.245974095
5.291939833,0.096296625,-1.789511699,0.019454856,1.792206364
5.301971833,0.510593489,-1.41693355,-0.176101763,1.516383271
5.312002833,0.844933772,-1.072584003,-0.438706065,1.434159173
5.322034833,1.083910645,-0.646082246,-0.694165362,1.440190996
5.332065833,1.295678669,-0.196629583,-0.945300351,1.615871022
5.342096833,1.452306281,0.159108,-1.117085115,1.839126978
5.352129875,1.634103232,0.502034919,-1.158328743,2.064959542
5.362160875,1.876695146,0.770433227,-1.204527301,2.35933
5.372191875,2.125300337,1.002551901,-1.223588347,2.649373564
5.382223875,2.37626868,1.21820657,-1.085523014,2.882540599
5.392254875,2.603462244,1.402856963,-0.890343833,3.08848433
5.402286875,2.789853353,1.601334266,-0.657743056,3.283318305
5.412317875,2.886947246,1.771453743,-0.41144927,3.412008685
5.422348875,2.941240105,1.871746355,-0.196703843,3.491850537
5.432380875,2.935700453,1.909007152,0.044849314,3.502093219
5.442411875,2.911954033,1.888745965,0.230308376,3.478488114
5.452443875,2.899246572,1.859649051,0.421759957,3.470130651
5.462474875,2.853103562,1.828640097,0.5610649,3.434955365
5.472505875,2.856966232,1.765996537,0.633567158,3.417953652
5.482537875,2.89200041,1.648571582,0.570127207,3.377350983
5.492568875,2.870561593,1.536207393,0.527068019,3.298159747
5.502599875,2.81644532,1.319255227,0.513280577,3.152182664
5.512631875,2.726316338,1.06322378,0.437617022,2.958843396
5.522662875,2.673205786,0.949472047,0.460225866,2.873905738
5.532694875,2.67456848,0.977812332,0.501901895,2.891598005
5.542725875,2.741398354,1.051388431,0.399123047,2.963103403
5.552756875,2.90622844,1.221933585,0.267739327,3.164011659
5.562788875,3.100811497,1.46225064,0.064774578,3.428907205
5.572819875,3.236020465,1.631963151,-0.219509446,3.630883718
5.582850875,3.303340336,1.718180346,-0.375380428,3.742340383
5.592882875,3.283198725,1.619570562,-0.500093351,3.694928421
5.602913875,3.187891449,1.349782956,-0.603362196,3.514059171
5.612945875,3.094553222,0.93329514,-0.528286286,3.275116161
5.622976875,3.089057424,0.461792042,-0.301975652,3.137947889
5.633007875,3.115564899,-0.071004494,-0.07479729,3.117271389
5.643039875,3.339004551,-0.858912125,0.142662122,3.450657026
5.653070875,3.708750309,-2.023864594,0.240261506,4.231853299
5.663101875,3.997844837,-3.150024295,0.280692371,5.097470413
5.673133875,4.115817676,-4.126594094,0.311213375,5.836573286
5.683164875,4.066449341,-4.919974719,0.299744354,6.389992814
5.693196875,4.023892429,-5.327749599,0.360793379,6.686314226
5.703227875,3.867179156,-4.816602963,0.553530178,6.201704152
5.713258875,3.71232442,-3.568272707,0.751587359,5.203730034
5.723290875,3.793124169,-2.265725899,0.868049569,4.502756363
5.733321875,4.020302823,-1.04921736,0.97701828,4.268284969
5.743353875,4.271573467,-0.07479349,0.868656803,4.35964432
5.753384875,4.445804121,0.53338769,0.515699278,4.507285487
5.763415875,4.519947985,0.759200141,-0.078712586,4.583940479
5.773447875,4.399866349,0.63203548,-0.887508811,4.532765671
5.783478875,4.113286416,0.410586221,-1.570568556,4.4220348
5.793509875,3.669774524,0.179653947,-1.951773103,4.160401284
5.803541875,3.149413846,-0.241725065,-2.19950969,3.849036432
5.813572875,2.616674028,-0.720381646,-2.247486094,3.523794323
5.823604875,2.17558493,-1.097142309,-2.024011944,3.167572475
5.833635875,1.802625834,-1.382029765,-1.606534487,2.782160892
5.843666875,1.558017508,-1.706358445,-1.100545973,2.559351312
5.853698875,1.376010057,-1.978297827,-0.569282577,2.476115632
5.863729875,1.127838437,-2.210710616,-0.092875419,2.483523064
5.873761875,0.852638648,-2.322974818,0.3575625,2.500211113
5.883792875,0.527193149,-2.374820325,0.766080268,2.550408432
5.893823875,0.18997896,-2.580523033,0.982050686,2.767600888
5.903855875,-0.166853807,-2.806208015,0.950593251,2.967536208
5.913886875,-0.512352331,-2.903590468,0.779449342,3.049735037
5.923917875,-0.859054213,-2.992265832,0.570133347,3.164914057
5.933949875,-1.173768316,-3.126238407,0.433684184,3.367369984
5.943980875,-1.369952341,-3.142806492,0.322207018,3.443518466
5.954012875,-1.420539528,-3.046856022,0.241981173,3.370433067
5.964043875,-1.268771537,-3.096586007,0.248499064,3.355648655
5.974074875,-0.876956048,-3.281412401,0.264557418,3.406862175
5.984106875,-0.422263695,-3.378588447,0.166141762,3.408924993
5.994137875,0.331476317,-3.509542104,0.254665245,3.534348132
6.004168875,0.823701947,-3.566962346,0.156623665,3.66418289
6.014200875,0.963785446,-3.484103208,-0.145698435,3.61788413
6.024231875,0.973482469,-3.481308531,-0.142614759,3.617667228
6.034263875,0.735066928,-3.460094248,-0.154488042,3.540683853
6.044294875,0.708309485,-3.549401988,-0.340502152,3.635367728
6.054325875,0.925229491,-3.580908833,-0.549685013,3.739132425
6.064357875,1.563826132,-3.695323348,-0.495558543,4.043086085
6.074388875,1.686543986,-3.544563417,-0.541170334,3.962477226
6.084420875,1.334251581,-3.382773007,-0.369760376,3.655147498
6.094451875,1.0800661,-3.647416818,0.059735155,3.804439579
6.104482875,0.853411065,-3.947435991,0.299083327,4.049692851
6.114514875,0.665996693,-4.144423132,0.054150333,4.197943181
6.124545875,0.418460666,-4.153035496,-0.304034164,4.185122451
6.134576875,-0.008669667,-4.006708632,-0.59853532,4.051176835
6.144608875,-0.356739212,-3.904966494,-0.84403944,4.011038365
6.154639875,-0.429144114,-3.834375106,-0.990407234,3.983403522
6.164671875,-0.362500473,-3.686635263,-1.009233515,3.839432047
6.174702875,-0.502124966,-3.648995566,-1.013421875,3.820251565
6.184733875,-0.478491105,-3.973426865,-1.459541625,4.259969078
6.194765875,-0.259128717,-4.225868706,-1.978454533,4.673263993
6.204796875,0.071292762,-4.12914845,-2.014179266,4.594765249
6.214828875,0.453067412,-3.818215156,-1.426483222,4.101084179
6.224859875,0.969097057,-3.467698259,-0.410189195,3.62385644
6.234890875,1.277172816,-3.301236216,0.118415473,3.541659665
6.244922875,1.114191036,-3.622561181,-0.167693467,3.793743834
6.254953875,0.631103434,-4.050305471,-0.980128414,4.214726286
6.264984875,-0.372861739,-4.010791157,-2.069372889,4.528551174
6.275016875,-1.665625572,-3.705857692,-3.116912683,5.12082361
6.285047875,-2.709127278,-3.24743423,-3.871230984,5.7333785
6.295079875,-3.453552675,-2.605492105,-4.114208522,5.970119509
6.305110875,-3.862981147,-2.098500209,-3.877199237,5.86165509
6.315141875,-3.781773262,-1.833396807,-3.584529136,5.52376701
6.325173875,-3.537508752,-1.580889769,-2.982607402,4.889696058
6.335204875,-3.191350662,-1.520300628,-2.215801787,4.172027157
6.345235875,-3.011694668,-1.639007584,-1.910542046,3.925152423
6.355268083,-2.8164193,-1.9407435,-1.599957832,3.776051916
6.365299083,-2.741411802,-2.233948621,-1.340636741,3.781953461
6.375331083,-2.688238977,-2.474851567,-1.222889605,3.853177658
6.385362083,-2.644747095,-2.672435708,-1.159035087,3.934458303
6.395393083,-1.176345184,-3.492254811,-0.505565468,3.719573645
6.405425083,-0.236878308,-3.61658942,0.575636746,3.669766754
6.415456083,-0.882733974,-2.300961513,-0.046281881,2.464910782
6.425488083,-0.682261308,-2.613211307,-1.224466599,2.965412666
6.435519083,-0.287240668,-2.266262381,-1.497571916,2.731514969
6.445550083,-0.31776138,-1.589030263,-1.001392983,1.904935006
6.455582083,-0.317528953,-1.733757621,-1.365903729,2.229895316
6.465613083,-0.730019612,-1.519322681,-1.566220567,2.300938266
6.475644083,-0.818492662,-1.337230445,-1.507809221,2.17522508
6.485676083,-0.763789621,-1.260033166,-1.558564222,2.144803161
6.495707083,-0.691143814,-1.217269846,-1.513897342,2.061870707
6.505739083,-0.394690857,-1.396547525,-1.201600478,1.884136293
6.515770083,-0.420784934,-1.5411594,-0.847683132,1.808535029
6.525801083,-0.626224225,-1.962692778,-0.589879979,2.142960128
6.535833083,-0.721638213,-2.078537522,-0.247162975,2.214084343
6.545864083,-0.746081621,-2.038123614,-0.158541405,2.176171186
6.555896083,-0.745286399,-1.953231691,-0.14435723,2.09556791
6.565927083,-0.882846533,-1.682239265,-0.255173661,1.916888245
6.575958083,-1.172914915,-1.39462613,-0.36556383,1.858587731
6.585990083,-1.390246857,-1.197298096,-0.226312974,1.848655354
6.596021083,-1.477327978,-1.148471507,0.010633162,1.87125568
6.606052083,-1.37594603,-1.284295895,0.233606206,1.896632616
6.616084083,-1.144087265,-1.406416163,0.513145798,1.88421355
6.626115083,-0.893498698,-1.506427524,0.621299992,1.858407245
6.636147083,-0.626640254,-1.587999691,0.502331373,1.779538658
6.646178083,-0.465364106,-1.524334037,0.392340569,1.641368067
6.656209083,-0.353996283,-1.376792414,0.17746358,1.432607428
6.666241083,-0.197172497,-1.158992694,-0.106325185,1.180443181
6.676272083,-0.016955464,-1.000247221,-0.182427281,1.016888246
6.686304083,0.224421107,-0.969492329,-0.109543492,1.001139344
6.696335083,0.316244904,-0.809051163,-0.089698042,0.873281377
6.706366083,0.500859337,-0.647142931,-0.032282478,0.818960443
6.716398083,0.2296377,-0.599445731,-0.155230127,0.66042793
6.726429083,0.057248042,-0.666658014,-0.241548479,0.71137607
6.736460083,0.023329806,-0.683262059,-0.122322582,0.694517196
6.746492083,-0.028332976,-0.693266645,-0.138578426,0.707548853
6.756523083,-0.163665028,-0.665737662,-0.078384265,0.690026788
6.766555083,-0.281222422,-0.574964901,0.011695016,0.640162059
6.776586083,-0.269692589,-0.554961284,0.018096548,0.617287295
6.786617083,-0.084368305,-0.595835368,0.239157552,0.647560137
6.796649083,-0.027496824,-0.597131403,0.445875337,0.745739099
6.806680083,0.111619546,-0.61766127,0.581348891,0.855529603
6.816712083,0.226860273,-0.398593874,0.488192221,0.669831549
