Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
6.981127458,-0.475025315,0.115704119,0.35762448,0.605748926
6.991159458,-0.751037209,0.33181604,0.325402229,0.88320178
7.001192458,-0.795204079,0.609237186,-0.43691214,1.092891438
7.011224458,-0.445994035,1.061339515,-2.429541492,2.688498486
7.021257458,-0.820216129,1.029631526,-1.363658983,1.89537896
7.031289458,-0.574324193,1.484051984,-2.909921833,3.316610264
7.041321458,-0.177284509,1.380179121,-2.348403189,2.729710927
7.051354458,-0.590532821,0.055913415,0.165769733,0.615901718
7.061386458,1.00167862,-1.120075381,-1.614930797,2.205885399
7.071418458,1.456276394,-0.658495593,1.05448804,1.914759099
7.081451458,0.885192948,-0.260165721,1.304169411,1.597532663
7.091483458,0.123908859,0.033006655,1.233435059,1.240082613
7.101516458,0.197817811,-0.352033519,1.031680976,1.107892197
7.111548458,0.169013915,-0.372676383,1.238784676,1.304622882
7.121580458,0.19276567,0.012788445,1.277576859,1.292100917
7.131613458,0.417103271,0.23063392,0.918912159,1.035165059
7.141645458,0.699385318,0.31589261,0.296007691,0.822525694
7.151677458,0.752710682,0.474108764,-0.341469208,0.952866051
7.161710458,0.487813468,0.455933425,-1.199648677,1.372950915
7.171742458,0.557084554,0.06440211,-2.147296978,2.219318621
7.181775458,0.305499951,0.33440431,-2.710022487,2.747613208
7.191807458,0.058287129,0.691481637,-3.045166762,3.123233077
7.201839458,0.113274637,1.004038702,-3.220800163,3.375570848
7.211872458,0.201384685,1.408455379,-2.947554513,3.272977231
7.221904458,0.725474717,1.376221872,-2.689173655,3.10675959
7.231936458,1.643444305,0.674915451,-2.186588513,2.817372779
7.241969458,1.723144632,0.462691929,-1.486465715,2.322260012
7.252001458,1.455274766,0.225784824,-0.987932108,1.77336214
7.262034458,1.114495383,-0.043110498,-0.744811898,1.341157425
7.272066458,0.870211577,-0.387545414,-0.34043659,1.011610947
7.282098458,0.912743054,-0.438640284,0.50591864,1.132015394
7.292131458,1.015981055,-0.433929621,0.974754238,1.473315392
7.302163458,0.973849382,-0.118106886,1.138476861,1.502817826
7.312195458,0.599699793,0.200376771,1.184883873,1.343034059
7.322228458,0.336008493,0.283257253,0.798296964,0.911270773
7.332260458,0.175141943,0.062905808,0.416683697,0.456351996
7.342293458,0.105545312,-0.339782579,0.33479812,0.488550708
7.352325458,0.187122011,-1.021294713,0.140034968,1.047696201
7.362357458,0.227100593,-1.051483156,0.284673448,1.112758051
7.372390458,0.136104323,-0.128385121,0.543882272,0.575165239
7.382422458,0.010698066,0.100376812,0.137536452,0.170605477
7.392454458,-0.315095634,-0.474477942,-0.490290787,0.751531524
7.402487458,-0.396451162,-0.347693277,-0.669498006,0.852227504
7.412519458,-0.354943239,-0.007373997,-0.819124746,0.892751045
7.422551458,-0.277676085,0.065208514,-0.72439459,0.778526609
7.432584458,-0.258132936,-0.001181795,-0.896822548,0.933233461
7.442616458,-0.251945998,0.30327388,-0.719648405,0.820576419
7.452649458,-0.378878378,0.529434241,-0.57870478,0.871061802
7.462681458,-0.248214451,0.635032763,0.058304341,0.684307255
7.472713458,-0.1001821,0.510095745,0.982061504,1.111161068
7.482746458,0.075067724,0.081163446,2.059026825,2.061992758
7.492778458,0.002633294,-0.319764197,2.811652942,2.829778851
7.502810458,-0.18958632,-0.551428177,3.144230874,3.197843617
7.512843458,-0.409212271,-0.687972357,3.044160456,3.147645712
7.522875458,-0.572663437,-0.857646349,2.688343935,2.879356488
7.532908458,-0.479522262,-1.012662907,2.38746142,2.637309196
7.542940458,-0.451728399,-1.012875234,1.831663692,2.141253527
7.552972458,-0.51033475,-1.02178449,1.240036565,1.685875376
7.563005458,-0.488704729,-1.023414036,0.843368472,1.413321966
7.573037458,-0.580564341,-0.925579301,0.410844083,1.167280967
7.583069458,-0.624780547,-0.842940748,0.13176642,1.057479185
7.593102458,-0.610954075,-0.703782059,-0.098202817,0.937132788
7.603134458,-0.635243847,-0.529849539,-0.319075542,0.886614054
7.613167458,-0.638100358,-0.389690392,-0.459580625,0.877636041
7.623199458,-0.654037529,-0.323086476,-0.584433882,0.934726122
7.633231458,-0.743660143,-0.178923118,-0.678297481,1.022316664
7.643264458,-0.815355485,-0.105101253,-0.878445334,1.203128025
7.653296458,-0.866866239,-0.131731702,-1.067332034,1.381306624
7.663328458,-0.943557735,-0.190976349,-1.094632684,1.457735874
7.673361458,-0.6860294,-0.328245511,-0.68973405,1.02670079
7.683393458,-0.338274582,-0.340437759,-0.192060569,0.516928257
7.693426458,-0.264245616,-0.382729208,0.115791242,0.479285931
7.703458458,-0.447880201,-0.347215705,0.467203056,0.734461786
7.713490458,-0.549922738,-0.298999931,0.849044364,1.054842315
7.723523458,-0.585298685,-0.286935736,1.162972017,1.333195627
7.733555458,-0.716801981,-0.220523572,1.438505682,1.622262101
7.743587458,-0.841630387,-0.165828352,1.674073629,1.881053765
7.753620458,-0.970896099,-0.072603123,1.756829857,2.008572029
7.763652458,-0.845545683,-0.081606665,1.764548181,1.958376224
7.773684458,-0.406555735,-0.103099276,1.970045067,2.014198251
7.783717458,0.018063657,-0.102815101,2.056504337,2.059152089
7.793749792,0.193708022,-0.053751919,1.783604257,1.794897271
7.803782792,0.259660229,0.003786438,1.382194072,1.406377696
7.813814792,0.343745383,0.031537981,0.84509457,0.91287478
7.823846792,0.409234344,0.031866667,0.317311437,0.518820567
7.833879792,0.41388829,0.021192502,-0.028975877,0.415442222
7.843911792,0.412376638,-0.077190629,-0.230861523,0.478863161
7.853943792,0.416521145,0.050937142,-0.211884969,0.470084776
7.863976792,0.472741685,0.20694758,0.198971393,0.553083734
7.874008792,0.663652983,-0.838149393,-0.234462823,1.094487324
7.884041792,0.446115657,-0.814525107,-0.472082557,1.041792816
7.894073792,0.168775202,-0.304392598,-0.025014389,0.348949341
7.904105792,0.234213147,-0.286727867,0.678461203,0.772902498
7.914138792,0.151866078,-0.430902518,1.346183994,1.421601784
7.924170792,0.289199632,-1.209918288,0.99946808,1.595767882
7.934202792,-0.028119991,-0.654945163,1.238467757,1.401265958
7.944235792,-0.184260676,-0.343057531,1.463697826,1.514612753
7.954267792,-0.008545121,-0.636304532,1.246629301,1.39965749
7.964299792,0.277545108,-0.742278592,1.371350995,1.583859952
7.974332792,0.617262197,-0.712748252,2.218427187,2.410485817
7.984364792,0.766412828,-0.834401694,2.838182929,3.055960921
7.994397792,0.82721203,-0.978633062,2.853134844,3.127679787
8.004429792,0.558113226,-0.938542578,2.384575819,2.622699827
8.014461792,0.181566717,-0.456352304,1.713148232,1.782161823
8.024494792,0.135894116,0.196921506,1.671893787,1.688926915
8.034526792,0.524978516,-1.141743554,0.062880372,1.258226819
8.044558792,0.403115379,-1.256708293,-0.803475843,1.545118498
8.054591792,0.119032354,-0.605396881,-0.964744974,1.145166779
8.064623792,-0.17755962,-0.322429651,-1.22342521,1.27759835
8.074655792,-0.317810204,-0.639813008,-1.697425654,1.841634562
8.084688792,-0.319298759,-0.906402772,-1.798907005,2.039505846
8.094720792,-0.116773867,-0.730788813,-1.331089407,1.522986354
8.104753792,-0.100049076,-0.640773705,-1.228805233,1.389447034
8.114785792,-0.186905371,-0.657681807,-1.387011008,1.546375929
8.124817792,-0.339981969,-0.504529926,-1.411526629,1.537057452
8.134850792,-0.263170459,-0.29028429,-1.284741452,1.343162037
8.144882792,0.015759269,0.275382223,-0.492035011,0.564076391
8.154914792,-0.776577628,-0.547399665,-1.115244119,1.46508998
8.164947792,-0.447799509,-0.589031548,-1.516713361,1.687572809
8.174979792,-0.502598445,0.197079234,-0.787514699,0.95479046
8.185011792,-0.458760115,0.136493309,-0.750953229,0.890517837
8.195044792,-0.43138389,-0.003272394,-0.909247297,1.006396251
8.205076792,-0.365728867,0.021245273,-0.900055473,0.971755536
8.215109792,-0.428208559,0.154438122,-0.810004844,0.929150984
8.225141792,-0.46744016,0.255318379,-0.851033587,1.003965111
8.235173792,-0.229645156,0.215466096,-0.803174127,0.862699956
8.245206792,-0.121704385,0.276701354,-0.909137369,0.958074294
8.255238792,-0.029972827,0.2993178,-0.95314059,0.999483117
8.265270792,0.312746223,0.258650415,-0.610286177,0.732911628
8.275303792,0.328728271,0.283003776,-0.511962322,0.671013288
8.285335792,0.151362925,0.311832596,-0.640702808,0.728457542
8.295367792,0.072529448,0.261554142,-0.678014476,0.730325078
8.305400792,0.104955474,0.160531213,-0.577064052,0.608102657
8.315432792,0.121406031,0.188487043,-0.468971838,0.519808979
8.325465792,0.217533379,0.173107404,-0.482147369,0.556554607
8.335497792,0.175678717,0.178416091,-0.622516798,0.670986197
8.345529792,0.211165177,0.174195571,-0.560900009,0.624134319
8.355562792,0.196464984,0.217242773,-0.533201163,0.608355482
8.365594792,0.145677238,0.226589839,-0.54000206,0.603462541
8.375626792,0.06552463,0.204337968,-0.468195328,0.515028492
8.385659792,0.031467668,0.141156756,-0.354585097,0.382943906
8.395691792,0.200871884,0.056422707,-0.144304605,0.253686529
8.405723792,0.317901274,0.028734387,-0.0943764,0.332857011
8.415756792,0.375779792,0.072580903,0.101614083,0.395984674
8.425788792,0.32950712,0.023963936,0.616102402,0.699093258
8.435821792,0.267712284,-0.08655838,1.14377093,1.177868482
8.445853792,0.121096567,-0.116813335,1.215558366,1.227147862
8.455885792,-0.014667302,-0.07305482,0.982741535,0.985562307
8.465918792,-0.119905782,-0.027658499,0.62352018,0.635546854
8.475950792,-0.179947185,-0.014083604,0.302892788,0.352595204
8.485982792,-0.143055493,-0.033663882,0.046890576,0.1542623
8.496015792,-0.08262028,-0.111255557,-0.218354913,0.258617048
8.506047792,-0.107884637,-0.138670228,-0.371081847,0.410573092
8.516079792,-0.142877592,-0.158933169,-0.425755068,0.476383392
8.526112792,-0.059936738,-0.186237035,-0.327748132,0.381700777
8.536144792,0.023583867,-0.195429442,-0.366964238,0.416427205
8.546177792,0.062339066,-0.185863982,-0.41355953,0.457671349
8.556209792,0.238979212,-0.225857768,-0.270586336,0.425840064
8.566241792,0.404461993,-0.320152306,-0.117375253,0.529021694
8.576274792,0.327243079,-0.283097916,-0.099765193,0.444055803
8.586306792,0.135772055,-0.068082348,-0.142538161,0.208293985
8.596338792,0.070263505,0.078445953,-0.204021049,0.229598162
8.606371792,1.269188882,-0.061323259,-0.17369271,1.282485913
8.616403792,0.110838943,0.072271293,0.155058219,0.203841758
8.626435792,-0.935353945,0.46132485,-0.625628686,1.216190311
8.636468792,-0.367903885,0.643615598,-0.564811796,0.931990704
8.646500792,-0.261680588,0.288290828,-0.263672004,0.470224688
8.656532792,0.10557908,-0.224894439,-0.2137935,0.327768381
8.666565792,0.045320745,-0.157873946,-0.067000905,0.177390174
8.676597792,-0.156582734,-0.004072001,-0.16785602,0.229587406
8.686630792,-0.378108446,0.025116715,-0.360723504,0.523180937
8.696662792,-0.345532292,-0.029581649,-0.395043737,0.52566833
8.706694792,-0.245636121,-0.045995952,-0.379462076,0.454361309
8.716727792,-0.14747555,-0.047090551,-0.320189436,0.35565128
8.726759792,0.052318254,-0.043296001,-0.066631361,0.095139275
8.736791792,0.253827193,-0.048551478,0.356940941,0.440672583
8.746824792,0.407029213,-0.061422223,0.823029517,0.920229893
8.756856792,0.36557874,-0.036718029,0.997111067,1.062650699
8.766888792,0.283938015,-0.025215094,0.91686271,0.960153022
8.776921792,0.223143783,-0.043394819,0.673579363,0.710904646
8.786953792,0.021955418,0.141484346,0.454171366,0.476205303
8.796985333,0.016379805,0.142457323,0.378196154,0.404468439
8.807018333,0.014773137,-0.004984898,0.248021346,0.248510931
8.817050333,-0.01254754,-0.142125201,0.229997889,0.270658535
8.827083333,-0.063903635,-0.217119981,0.409604473,0.467974984
8.837115333,-0.103736038,-0.262480487,0.632968111,0.693040981
8.847147333,-0.237858008,-0.259549717,0.624844574,0.71719818
8.857180333,-0.287449122,-0.196853678,0.661822366,0.747921929
8.867212333,-0.281794279,-0.175719502,0.73672169,0.808111507
8.877244333,-0.165099204,-0.244494744,0.789122098,0.84246609
8.887277333,-0.080165911,-0.328829574,0.762676311,0.834404349
8.897309333,-0.104313158,-0.296643137,0.692803838,0.760825567
8.907341333,-0.069752605,-0.172249325,0.650536655,0.676559824
8.917374333,-0.000556655,-0.189084482,0.518573769,0.551971018
8.927406333,0.073086103,-0.272948319,0.440216401,0.523099267
8.937438333,0.059448057,-0.174487347,0.411664447,0.451051574
8.947471333,-0.011844997,-0.09086924,0.387671567,0.398355076
8.957503333,-0.059216507,-0.135346085,0.263338128,0.301947226
8.967535333,-0.109548901,-0.229444158,0.089314465,0.269485912
8.977568333,-0.183483435,-0.259271389,-0.140058941,0.347137337
8.987600333,-0.237086176,-0.1893919,-0.273507605,0.408516287
8.997633333,-0.195518612,-0.085372564,-0.275379299,0.348352926
9.007665333,-0.067714558,-0.137837584,-0.241568944,0.286251665
9.017697333,0.092485118,-0.184146947,-0.009214042,0.206272862
9.027730333,0.073829138,-0.093603105,0.289423726,0.313014978
9.037762333,0.043260771,-0.094554155,0.448459806,0.460356579
9.047794333,0.086613782,-0.137518911,0.502837157,0.528449245
9.057827333,0.047848935,-0.106069369,0.405481601,0.421847793
9.067859333,-0.025611974,-0.048392726,0.3069835,0.311827995
9.077891333,-0.08810146,-0.077084429,0.328826358,0.349042476
9.087924333,-0.222179577,-0.130817125,0.425256885,0.497313083
9.097956333,-0.286465327,-0.258923772,0.638231775,0.745951541
9.107988333,-0.314753426,-0.427690788,0.689221249,0.870066124
9.118021333,-0.426770729,-0.491080453,0.572044217,0.866330106
9.128053333,-0.462954761,-0.43944106,0.443996041,0.777539736
9.138085333,-0.364699026,-0.403407594,0.338235698,0.640426775
9.148118333,-0.278708704,-0.408998409,0.312992098,0.585595674
9.158150333,-0.252049786,-0.457282377,0.296144516,0.600281468
9.168183333,-0.306962742,-0.44423607,0.142249308,0.558396522
9.178215333,-0.32703521,-0.412382778,0.014570092,0.526520533
9.188247333,-0.382971868,-0.358398652,-0.08864262,0.531953531
9.198280333,-0.434817375,-0.343516318,-0.216080931,0.594777756
9.208312333,-0.32235656,-0.31120899,-0.127123731,0.465752327
9.218344333,0.012281199,-0.335110069,0.351884269,0.486078311
9.228377333,0.251124464,-0.328777534,0.675545781,0.792161767
9.238409333,0.31586849,-0.306229501,1.038345047,1.127701134
9.248441333,0.187504857,-0.326419644,1.169721458,1.228802728
9.258474333,-0.071660844,-0.304595204,1.030424409,1.076888099
9.268506333,-0.215414787,-0.27148593,0.828130628,0.897724054
9.278538333,-0.211944757,-0.289139259,0.634916403,0.729137114
9.288571333,-0.160931455,-0.261159163,0.437324368,0.5341869
9.298603333,-0.074372782,-0.163973469,0.302150191,0.351729082
9.308635333,0.01578222,-0.086917691,0.140508592,0.165971166
9.318668333,0.04152254,0.011271093,0.095187408,0.104459569
9.328700333,-0.024561229,0.085236617,-0.040812396,0.097643159
9.338732333,-0.040880077,0.046602601,-0.167829707,0.178912811
9.348765333,0.069049477,-0.05732464,-0.060496463,0.108230156
9.358797333,0.174439838,-0.141007944,0.127150628,0.257836731
9.368830333,0.204974437,-0.179025371,0.154986298,0.313185817
9.378862333,0.180180781,-0.204935553,0.105910617,0.292712749
9.388894333,0.082462405,-0.158439079,0.079854255,0.195651967
9.398927333,-0.024209081,-0.046423676,-0.053027229,0.074519289
9.408959333,0.003587121,0.068674378,-0.126531993,0.144011745
9.418991333,0.012576922,0.177401892,-0.102546129,0.205293251
9.429024333,0.784828634,0.041663166,0.359696149,0.864333919
9.439056333,2.774874541,-0.113593859,1.67710658,3.24430559
9.449088333,0.140239913,0.932884081,0.295218902,0.988480724
9.459121333,1.633797423,0.321984531,0.27666861,1.688050229
9.469153333,1.439728628,0.479574595,0.380837342,1.564559808
9.479185333,1.155040854,0.587544016,-0.046824503,1.296734313
9.489218333,0.838268238,0.26718618,-0.318787859,0.935792601
9.499250333,-0.091557895,-0.109083316,-0.50253661,0.522326586
9.509282333,-0.354776886,-0.267798384,-0.233389859,0.50204924
9.519315333,-0.720682339,-0.13800423,-0.092571364,0.739592901
9.529347333,-1.122920929,-0.107539651,-0.371221595,1.187569645
9.539379333,-1.091625096,-0.121764465,-0.553828971,1.23012132
9.549412333,-1.010507988,-0.12486349,-0.486150958,1.128299623
9.559444333,-0.688888835,-0.08198615,-0.036839798,0.694727807
9.569476333,-0.654438502,-0.11217357,0.661905981,0.937545834
9.579509333,-0.435916067,-0.488378747,1.096200323,1.276789632
9.589541333,-0.246966509,-0.510328025,1.027800179,1.173797409
9.599573333,-0.62214053,-0.250511676,0.631358957,0.921102096
9.609606333,-0.682576912,0.057770783,0.512381567,0.855443496
9.619638333,-0.35290987,0.243296211,0.501751329,0.659918798
9.629671333,0.063330169,0.256365323,0.47273803,0.54149343
9.639703333,0.284439267,0.313380354,0.306428014,0.522504613
9.649735333,0.323500861,0.353057512,0.064410589,0.483167815
9.659768333,0.338388895,0.403567223,-0.127227811,0.541812203
9.669800333,0.397288044,0.549890286,-0.274313936,0.731754913
9.679832333,0.439968991,0.626152304,-0.256965247,0.807261147
9.689865333,0.332809482,0.578738694,-0.180215864,0.691504436
9.699897333,0.184583296,0.458733949,-0.245585396,0.552105076
9.709929333,0.045760164,0.363494792,-0.406434698,0.547185179
9.719962333,-0.026753716,0.285511939,-0.616041006,0.679514055
9.729994333,-0.09554058,0.221591347,-0.784778202,0.821040531
9.740026333,-0.2206134,0.128777323,-0.922587719,0.957299311
9.750059333,-0.349966309,0.006361186,-0.924480463,0.988524662
9.760091333,-0.545896053,-0.160059635,-0.826051358,1.002986757
9.770123333,-0.768368868,-0.304858621,-0.755462601,1.119845185
9.780156333,-0.815726345,-0.359530672,-0.752522621,1.16660279
9.790187667,-0.774651847,-0.373619539,-0.738278219,1.133460089
9.800219667,-0.793346492,-0.273090991,-0.592940412,1.027402393
9.810252667,-0.837693895,-0.222362887,-0.570960728,1.037869196
9.820284667,-0.705225663,-0.337365924,-0.403354969,0.879689851
9.830316667,-0.458720354,-0.469401609,-0.067420151,0.659778531
9.840349667,-0.112074752,-0.214983993,0.443332382,0.505294438
9.850381667,0.338808433,-0.359834435,0.594898059,0.773418177
9.860413667,0.58969316,-1.097708904,-0.100511883,1.250122194
9.870446667,0.478074272,-0.820577195,-0.15967518,0.963015112
9.880478667,0.375935767,-0.265705665,-0.105578495,0.472307125
9.890510667,0.556221286,0.008412682,-0.012166886,0.556417941
9.900543667,0.854438567,-0.030573336,-0.017158654,0.855157537
9.910575667,1.183338527,-0.030206424,-0.054731693,1.184988631
9.920607667,1.46505745,-0.012045849,-0.428841813,1.526579095
9.930640667,1.643996721,0.070401061,-1.052477767,1.953302582
9.940672667,1.493219541,0.317274599,-1.723309523,2.302208393
9.950704667,1.276173381,0.562150143,-2.178892992,2.586929832
9.960737667,1.147587115,0.712610697,-2.452033392,2.799506733
9.970769667,0.973035888,0.611857324,-2.511649849,2.762164583
9.980801667,0.837983771,0.486659666,-2.100742616,2.313476598
9.990834667,0.975533672,0.407728102,-1.758973446,2.052290363
10.00086667,1.131393106,0.091055181,-1.92085712,2.231150707
10.01089867,0.763107982,0.210188984,-1.597225428,1.782594252
10.02093167,0.626552546,0.71689846,-1.199752173,1.53163859
10.03096367,0.639330613,0.68436806,-0.904891706,1.302279645
0.010421333,-0.179567554,0.266621924,0.30387395,0.442347301
0.020453333,-0.064634976,0.062525446,-0.020959345,0.092338538
0.030486333,-0.031458897,-0.065112839,-0.008248082,0.072783068
0.040518333,0.087145586,-0.160644649,0.186987525,0.261467762
0.050550333,0.166519785,-0.140108643,0.317533631,0.384950487
0.060583333,0.1456328,-0.045491338,0.448796021,0.474021352
0.070615333,0.08642214,0.067921257,0.522028889,0.533475626
0.080647333,-0.02330057,0.169372788,0.394971231,0.430386258
0.090680333,-0.164707148,0.204097062,0.10876055,0.283924132
0.100712333,-0.130441149,0.245180184,-0.15747195,0.319257938
0.110744333,0.101106691,0.186291706,-0.50890072,0.551277703
0.120777333,0.403818361,0.009666032,-1.068287469,1.142103681
0.130809333,1.208007418,-0.375028718,-0.976070446,1.597698963
0.140841333,1.710778502,-0.986908261,-0.809129516,2.134348043
0.150874333,1.711645644,-1.105481316,-0.856879633,2.21044395
0.160906333,1.60253046,-0.809746397,-0.561056714,1.881110773
0.170938333,1.31147653,-0.510746686,-0.363367031,1.453570936
0.180971333,1.023626582,-0.370629565,-0.269657798,1.121558283
0.191003333,0.718706419,-0.293454797,-0.261079348,0.819034224
0.201035333,0.518420572,-0.20287441,-0.317497378,0.640876353
0.211067333,0.444014753,-0.145682501,-0.432447791,0.636697403
0.221100333,0.354764315,-0.121278269,-0.605098527,0.711835912
0.231132333,0.401459448,-0.084096117,-0.744075733,0.84964142
0.241164333,0.55327502,-0.107880544,-0.799017926,0.977845134
0.251197333,0.653520489,-0.234800792,-0.922206481,1.154419869
0.261229333,0.772005105,-0.358582254,-1.073521897,1.370044663
0.271261333,0.869712152,-0.394872121,-1.17002142,1.510388474
0.281294333,0.901895958,-0.4008164,-1.227611817,1.575151065
0.291326333,0.868678145,-0.387536789,-1.342238878,1.645111451
0.301358333,0.757668171,-0.360580248,-1.47535542,1.697278053
0.311391333,0.636744901,-0.314061262,-1.621909449,1.770499592
0.321424542,0.553276117,-0.283981138,-1.807659118,1.91164621
0.331456542,0.536378175,-0.270398348,-2.01465406,2.102295839
0.341489542,0.490795401,-0.236896434,-2.179353168,2.246459498
0.351521542,0.4703721,-0.253411894,-2.317290155,2.378087711
0.361553542,0.45131449,-0.288357486,-2.442849171,2.500869225
0.371586542,0.448432763,-0.267396388,-2.541412176,2.594488123
0.381618542,0.533780257,-0.220316654,-2.613045246,2.676091599
0.391650542,0.182383646,-0.225949569,-1.345636695,1.376610009
0.401683542,-2.94408039,0.277294847,8.012627889,8.540884466
0.411715542,-3.59430802,1.398039734,3.874453969,5.466713711
0.421747542,-4.505832222,2.785296618,7.480033666,9.165768103
0.431780542,-3.174782284,1.930807911,1.156991485,3.891772223
0.441812542,-0.887305474,0.457838155,-3.634790048,3.769433044
0.451844542,1.44000257,0.083881232,-3.130664749,3.446984948
0.461877542,1.433009738,0.300963791,-2.904430713,3.252662583
0.471909542,1.156970435,0.295465947,-2.722391687,2.972759191
0.481941542,0.70836496,0.463043054,-2.095208226,2.259665307
0.491974542,0.294781566,0.254531929,-1.316135738,1.372550893
0.502006542,0.515649357,-0.06634514,-0.572384525,0.773252857
0.512038542,0.148159564,-0.201998204,-0.622274138,0.670805213
0.522071542,-0.376924166,-0.228942466,-1.373643689,1.44270006
0.532103542,-1.132731022,0.345249872,-1.457215018,1.877698765
0.542135542,-1.361300216,0.402411228,-1.622443299,2.155781838
0.552168542,-0.524301701,-0.150483942,-2.427216055,2.487753096
0.562200542,-0.279882167,-0.073168841,-2.290466053,2.30866248
0.572232542,-0.235476182,0.066825635,-1.829620675,1.845921589
0.582265542,0.338847609,0.130396125,-1.641116967,1.680799141
0.592297542,0.4823988,0.513118317,-1.197149577,1.388944246
0.602329542,0.212611924,0.640719911,-0.702480395,0.974271287
0.612362542,0.23228912,0.230688445,-0.006837734,0.327447933
0.622394542,0.178027288,-1.286097422,-0.286555667,1.329606876
0.632426542,-0.247517536,-2.21827282,0.799262924,2.370826956
0.642459542,-0.524978041,-1.257880221,1.583148256,2.089072281
0.652491542,0.10743685,-0.891895392,0.349338391,0.963876225
0.662523542,0.84681716,-0.178201498,0.624201965,1.066997268
0.672556542,1.590549954,0.459407255,1.351859302,2.137388068
0.682588542,1.601923227,0.779239134,2.301572254,2.910430637
0.692620542,0.676519854,0.750394381,3.034214342,3.198003676
0.702652542,-0.051054013,0.231988573,1.787886173,1.803597011
0.712685542,0.05805335,-0.395437401,0.390456011,0.558745761
0.722717542,0.625153015,-0.356911851,0.389152082,0.818316384
0.732749542,0.772137252,0.101398175,0.802014624,1.117902045
0.742782542,0.737189175,-0.289694745,1.211385208,1.447351045
0.752814542,0.148940277,-0.796631677,0.643927547,1.035107686
0.762846542,-0.205439583,-1.060571337,-0.781835298,1.333522934
0.772879542,-0.099942364,-0.759588981,-1.237283696,1.455278269
0.782911542,0.811430395,-0.133826248,-0.939589668,1.248662282
0.792943542,1.808185952,0.537811985,-0.610054627,1.982661044
0.802976542,1.049537787,0.385794903,-0.179665057,1.13253998
0.813008542,0.050802656,-0.249675597,0.592661499,0.645109655
0.823040542,0.43797107,-0.776371806,0.776263486,1.182013891
0.833073542,0.519839983,-0.61899195,1.316736832,1.545050331
0.843105542,0.137251985,-0.556019776,1.524648033,1.628664399
0.853137542,0.08802223,-0.868020333,1.731965157,1.93930671
0.863170542,-0.425358626,-0.870590404,1.632214581,1.898152273
0.873202542,-0.7415205,-1.04978856,1.115998995,1.702164043
0.883234542,-0.686723026,-1.281189561,0.965079435,1.744824783
0.893267542,-0.813694437,-1.160268118,0.948059945,1.705033255
0.903299542,-0.871561992,-1.070957162,0.631703943,1.518426626
0.913331542,-0.752080572,-1.055215726,0.167557227,1.306591305
0.923364542,-0.734188384,-0.919510695,-0.120228694,1.182787995
0.933396542,-0.832351733,-0.688241914,0.161089622,1.091987273
0.943428542,-0.910882178,-0.179125651,2.497161618,2.664133722
0.953461542,-1.12278118,-0.156158738,4.494420211,4.635173801
0.963493542,-0.988879942,-0.334678837,5.309664161,5.411323956
0.973525542,-0.984102182,-0.363723565,6.441525482,6.526408083
0.983558542,-0.982997935,-0.400614818,6.494166795,6.58034798
0.993590542,-1.211903272,-0.315377616,5.552321856,5.691787994
1.003622542,-1.168802276,-0.256397775,4.137031374,4.306607385
1.013655542,-1.211776095,-0.126173924,2.678881386,2.942911253
1.023687542,-1.306437546,0.001626915,1.354433246,1.88182654
1.033719542,-1.432831544,0.054322388,0.060657846,1.435143383
1.043752542,-1.51507234,0.072412211,-0.869430682,1.748312739
1.053784542,-1.594440984,0.151542288,-1.577247246,2.247869211
1.063816542,-1.65779615,0.228119178,-2.113618185,2.69586874
1.073849542,-1.511361112,0.303525822,-2.358020105,2.817197038
1.083881542,-1.307886194,0.425034544,-2.49025781,2.844750362
1.093913542,-0.991179359,0.598944625,-2.27994048,2.557205463
1.103946542,-0.68815384,0.768675701,-1.799777656,2.074516245
1.113978542,-0.296932721,0.792240711,-1.358213471,1.600174433
1.124010542,0.105541365,0.776130608,-0.913506993,1.203334005
1.134043542,0.495883064,0.808202001,-0.353112184,1.011819501
1.144075542,0.825925058,0.867356674,0.22298123,1.218269441
1.154107542,1.124781513,0.794765831,0.603465985,1.503648021
1.164140542,1.30642819,0.616516531,0.723727423,1.615743987
1.174172542,1.362518776,0.403245919,0.739690906,1.601938614
1.184204542,1.296102592,0.172502364,0.746093608,1.505421757
1.194237542,1.168629198,-0.009623494,0.738103387,1.382238556
1.204269542,0.925213119,-0.143269355,0.565281327,1.093658266
1.214301542,0.552261332,-0.183106326,0.334306369,0.671029995
1.224334542,0.173388948,-0.200961237,0.140556539,0.30034195
1.234366542,-0.135593423,-0.212779593,0.043605026,0.25605103
1.244398542,-0.320351404,-0.219267956,0.000740258,0.388206139
1.254431542,-0.420806569,-0.215417418,-0.021220715,0.473215755
1.264463542,-0.461751112,-0.218607367,0.011531294,0.511014912
1.274495542,-0.452858082,-0.222271817,0.138177892,0.523047161
1.284528542,-0.409771996,-0.189418669,0.287372523,0.535140624
1.294560542,-0.369033567,-0.183285506,0.308611364,0.514801248
1.304592542,-0.375241264,-0.215831255,0.306357848,0.530324681
1.314625542,-0.429596981,-0.249562672,0.316371204,0.589004102
1.324656667,-0.48227133,-0.282396835,0.342341028,0.655386136
1.334688667,-0.481378168,-0.299124549,0.410704334,0.6999132
1.344721667,-0.476802722,-0.297038263,0.512703749,0.760550918
1.354753667,-0.493577507,-0.267969853,0.643918192,0.854433868
