Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
7.889718333,-14.68890154,-27.37254257,16.70924786,35.27348691
7.899751333,-13.58147865,-26.16928616,14.80422032,32.99171168
7.909784333,-13.00528818,-25.00366009,12.8262745,30.96504248
7.919818333,-12.67150221,-24.55906354,11.34658395,29.87406128
7.929851333,-10.97650549,-24.6708202,10.11466332,28.83469189
7.939884333,-8.088779687,-23.99249875,8.793765614,26.80296004
7.949917333,-4.972849921,-21.99884379,7.591437158,23.79723267
7.959950333,-1.576911616,-19.852221,7.010039735,21.11250781
7.969983333,1.950886957,-18.1039386,7.087444591,19.53945812
7.980016333,2.87956689,-16.36217468,8.600369541,18.70772627
7.990049333,1.453368427,-15.23141907,10.29092296,18.43940081
8.000082333,-0.426989122,-14.37252858,9.582751472,17.27949719
8.010115333,-1.853690153,-14.21587699,8.84319739,16.84427101
8.020148333,-2.938322344,-14.94887225,8.063448964,17.2372193
8.030181333,-2.83092595,-16.39773277,7.030858161,18.06468235
8.040214333,-1.548256751,-17.84075777,5.806906702,18.8257776
8.050247333,0.282650019,-19.06901219,4.80472259,19.66704035
8.060280333,2.457614852,-20.12750557,3.719900365,20.61538285
8.070313333,4.551051664,-20.74312617,2.7688484,21.41625261
8.080346333,6.022703458,-20.44224248,2.38489917,21.44401965
8.090379333,6.572951009,-19.31329834,2.946807239,20.61288069
8.100412333,6.852969489,-18.2389438,3.84551259,19.85976406
8.110445333,6.771877379,-17.79132307,5.00823727,19.68430695
8.120478333,6.114057432,-17.48470911,6.068277242,19.4915556
8.130511333,5.699075859,-16.84172238,6.178856276,18.82289413
8.140545333,5.261372007,-16.2718469,6.38474434,18.25431448
8.150578333,5.238706445,-16.42241153,6.675348619,18.48512712
8.160611333,5.438725659,-16.7700975,6.701835921,18.86081948
8.170644333,5.398137211,-17.00925213,7.035958103,19.18226393
8.180677333,5.088063458,-17.15577984,7.198424744,19.28798824
8.190710333,4.222245187,-17.05050072,7.641204565,19.15554584
8.200742333,2.929416743,-16.6997017,8.344239861,18.89676846
8.210775333,1.285370613,-16.31108054,9.073097046,18.70894482
8.220808333,-0.545231225,-16.05953449,10.27508052,19.07310161
8.230841333,-2.354820801,-15.48417666,11.46744941,19.41152503
8.240874333,-4.100489784,-14.20100869,12.62934262,19.44178385
8.250907333,-5.374044929,-12.88386256,14.20285174,19.91469987
8.260940333,-7.432609239,-11.4969837,16.1156818,21.14567365
8.270973333,-9.50560097,-9.082911013,16.87191857,21.38965541
8.281006333,-10.66699365,-5.423221766,16.08280875,20.04626712
8.291039333,-12.94093957,-0.677756029,15.25096397,20.0129751
8.301072333,-16.46104759,4.349670341,14.28992146,22.22808078
8.311105333,-21.46348676,9.056262912,14.99594234,27.70515202
8.321138333,-26.33157446,13.58248671,16.81265938,34.0661309
8.331171333,-27.52453743,17.89436387,17.80733742,37.34848973
8.341204333,-23.80553754,19.86827745,18.54483854,36.12980906
8.351237333,-18.48042912,18.46702146,19.06583131,32.34289823
8.361271333,-14.84859601,15.79865278,18.07767291,28.22907174
8.371304333,-14.65247338,13.79823377,14.94530545,25.06887286
8.381337333,-15.95126277,12.4395993,10.81119769,22.93618125
8.391370333,-16.00253701,10.77719847,6.891285124,20.48704488
8.401403333,-14.34754927,8.729311756,3.936160221,17.24953365
8.411436333,-11.96091465,6.654418511,2.083130803,13.84500628
8.421469333,-10.20552204,4.818987458,1.063016789,11.33601892
8.431502333,-9.559159126,3.436105753,0.63763185,10.17796248
8.441535333,-9.227098088,2.621050377,0.510895205,9.605740894
8.451568333,-8.544494718,2.075790793,0.20366203,8.795383768
8.461601333,-7.764284946,1.261831477,-0.23301973,7.869602124
8.471634333,-6.95265516,0.243971565,-0.836172888,7.007005138
8.481667333,-6.281783643,-0.914185855,-1.430223686,6.507079323
8.491700333,-6.100174388,-2.186190317,-1.83732789,6.735527406
8.501733333,-6.571800277,-3.34277659,-2.136605344,7.676444269
8.511766333,-7.307542559,-3.860996017,-2.594774451,8.662581772
8.521799333,-8.263268788,-3.512172182,-3.145830672,9.513843341
8.531832333,-8.866095672,-2.70769588,-3.796895331,10.01776839
8.541865333,-9.278275259,-2.047066346,-3.977665511,10.30042209
8.551898333,-9.117592603,-1.626781933,-3.92360391,10.05840852
8.561931333,-8.380358112,-1.537542313,-3.874035893,9.359625663
8.571964333,-8.096859369,-2.060492138,-3.519867117,9.066103023
8.581997333,-8.371072149,-2.493490736,-3.242155949,9.316862142
8.592031333,-8.97161511,-2.163250521,-3.54283615,9.885404316
8.602064333,-9.945789889,-1.662810137,-3.800829338,10.77636199
8.612097333,-11.2505563,-1.182526276,-3.732596424,11.91241628
8.622130333,-12.5403363,-0.664920806,-3.702297322,13.09233209
8.632163333,-13.66670533,-0.251508041,-3.907929863,14.21668058
8.642196333,-14.44269634,0.019208688,-4.116312935,15.017852
8.652229333,-14.67257377,-0.270370574,-3.784554198,15.1552094
8.662262333,-14.15840822,-1.371663237,-2.976198853,14.53271286
8.672295333,-13.10728818,-3.184493632,-1.750441774,13.60169289
8.682328333,-11.77862419,-5.284750929,-0.285580351,12.91302197
8.692361333,-10.41380103,-7.318548188,1.080164334,12.77400307
8.702394333,-9.209342433,-9.136687855,2.385826539,13.19026995
8.712427333,-7.922636901,-10.84127109,3.507709002,13.8782332
8.722460333,-6.416662536,-12.21375878,4.197330201,14.42106246
8.732493333,-5.073836598,-12.88815675,4.60057992,14.59499016
8.742526333,-4.071007538,-13.30880545,4.959349285,14.77472674
8.752559333,-3.047381687,-13.47070315,5.036478737,14.70076517
8.762592333,-1.578607893,-13.59773976,5.133975796,14.62013122
8.772625333,0.635749339,-13.8829763,5.633866541,14.99605482
8.782658333,2.945899751,-13.62787046,6.473501565,15.37216319
8.792691333,4.847599638,-12.95895601,7.285604975,15.63693713
8.802724333,7.0643247,-12.52262625,8.354820397,16.62900705
8.812757333,9.620277148,-12.0361613,9.773895198,18.24686106
8.822790333,11.31491894,-10.87829449,11.08497134,19.21565172
8.832823333,12.27645613,-9.915102532,11.83571875,19.72574135
8.842857333,12.62822112,-9.380605041,12.18873387,19.9005767
8.852890333,12.22986786,-9.1104169,12.20263036,19.53134792
8.862923333,11.34580043,-9.13377945,11.73832284,18.70671905
8.872956333,10.31946556,-9.257231714,10.86530314,17.61370264
8.882989333,9.358584427,-9.445906745,10.1337042,16.71826
8.893022333,8.556341177,-9.780076874,9.735939751,16.23728428
8.903055333,7.538601133,-9.833615735,9.257739252,15.46726354
8.913088333,6.269529049,-9.574951286,8.533469208,14.27609132
8.923121333,4.849802577,-9.279715428,7.73724859,13.01916738
8.933154333,3.538805079,-9.157440208,7.010395246,12.06347769
8.943187333,2.869244216,-9.077933863,5.661286474,11.07662449
8.953220333,2.907428288,-9.085145234,3.748872734,10.24924631
8.963253333,2.865968898,-9.406246251,2.238148676,10.08466934
8.973286333,2.327338595,-9.74305055,1.40265348,10.11488882
8.983319333,1.037819675,-9.11801945,0.874400815,9.218455681
8.993352333,-1.059374558,-7.460708619,1.225777545,7.634590895
9.003385333,-3.373716839,-5.210233428,2.842129215,6.826873088
9.013418333,-4.955969594,-3.166086012,4.944704933,7.683478518
9.023451333,-6.174243407,-1.854994082,7.063427153,9.563173523
9.033484333,-7.256101094,-0.817460629,8.616571591,11.29444779
9.043517333,-8.429056063,0.273146832,9.79957266,12.92885222
9.053550333,-9.523768854,1.411452954,10.63273014,14.34396468
9.063583333,-9.692489676,2.036109248,10.40179436,14.36270945
9.073616333,-9.34643976,1.953560597,9.874836266,13.73625591
9.083649333,-8.92502508,1.352675573,9.495555453,13.10157919
9.093682333,-8.164546153,0.820063809,8.925820302,12.12446232
9.103715333,-7.289544829,0.609391553,8.415348435,11.15019781
9.113749333,-6.162377068,0.390603361,8.013051812,10.11614855
9.123782333,-4.779152424,0.004848511,7.522315468,8.912101402
9.133815333,-3.225332925,-0.514340969,6.802518543,7.545964328
9.143848333,-1.845951071,-1.073331277,5.616564045,6.008774173
